#name,mu,dmu,z heliocentric,z cmb,error,ra,dec,survey,type,known error?
10434,38.50889969,0.1083000004,0.1041620001,0.1028800011,0.00001999999949,329.9559021,-1.193711996,SDSS,H,yes
10805,36.26919937,0.119599998,0.04524699971,0.04419500008,0.00001400000019,344.9275208,-0.01372999977,SDSS,H,yes
12843,39.27759933,0.1208999977,0.1669515073,0.1656505913,0.00002800000038,323.878479,-0.9796337485,SDSS,H,yes
12853,39.39530182,0.126699999,0.1693969965,0.1681700051,0.0005000000237,316.765564,0.7230700254,SDSS,S,no
12855,39.46879959,0.1435000002,0.1719989926,0.1706299931,0.0005000000237,330.2555237,0.7162389755,SDSS,S,no
12860,38.87329865,0.1106000021,0.1217202991,0.1204654127,0.00001999999949,323.6949768,1.175409436,SDSS,H,yes
12928,39.11270142,0.1367000043,0.1396979988,0.1386799961,0,305.0090332,-0.9756940007,SDSS,S,no
12971,40.26959991,0.1588999927,0.2352309972,0.233799994,0.00003799999831,6.648501873,-0.3020719886,SDSS,H,yes
12977,40.3669014,0.1490000039,0.2478049994,0.2464299947,0.0000170000003,13.69560909,-0.2508629858,SDSS,H,yes
13025,40.41669846,0.1529999971,0.2243500054,0.2228599936,0.00002499999937,341.5673218,0.4158959985,SDSS,H,yes
13045,39.6269989,0.1202000007,0.1805949956,0.1791500002,0.00004099999933,345.0249329,0.5376700163,SDSS,H,yes
13070,39.95009995,0.122299999,0.1986230016,0.1971800029,0.00009999999747,357.7850647,-0.7463409901,SDSS,S,no
13072,40.33190155,0.1439999938,0.2306279987,0.2291599959,0.00001200000042,334.9594727,0.02437100001,SDSS,H,yes
13099,40.79059982,0.1687999964,0.2660219967,0.2645100057,0.00001800000064,359.8187256,-1.250383973,SDSS,H,yes
13135,38.44520187,0.1049000025,0.1046708971,0.1033741385,0.0001510000002,4.174375534,-0.4251583815,SDSS,H,yes
13305,40.06520081,0.123300001,0.214805007,0.213379994,0.00001400000019,331.1004944,0.691214025,SDSS,H,yes
13354,39.28649902,0.1070000008,0.1576254964,0.1565369517,0.00000799999998,27.56473923,-0.8867009878,SDSS,H,yes
13506,40.59859848,0.1512999982,0.2446089983,0.2433999926,0.0005000000237,25.24334145,-0.7278460264,SDSS,S,no
13511,40.60520172,0.1481000036,0.2374359965,0.2365200073,0.00002900000072,40.61235428,-0.7941219807,SDSS,H,yes
13641,40.03689957,0.1343999952,0.2099959999,0.2085199952,0.0005000000237,345.2187195,-0.9811429977,SDSS,S,no
13655,40.74850082,0.162499994,0.2519989908,0.2510400116,0,39.0202179,-0.9941790104,SDSS,S,no
13727,40.19260025,0.131099999,0.2266380042,0.2253399938,0.00002599999971,317.5880737,0.9326199889,SDSS,H,yes
13757,40.83660126,0.1489000022,0.2889919877,0.2874200046,0,350.1230774,-1.157847047,SDSS,S,no
13830,40.98770142,0.145600006,0.3314650059,0.3298400044,0.0000480000017,351.5617065,-0.3822810054,SDSS,H,yes
13835,40.47829819,0.123999998,0.247480005,0.2460300028,0.00001999999949,6.059644222,-0.2482620031,SDSS,H,yes
13894,39.01070023,0.1440999955,0.1209919974,0.1196599975,0.0005000000237,1.690610051,-0.03675999865,SDSS,S,no
13934,41.56769943,0.2172999978,0.3309290111,0.3293099999,0.00004099999933,342.1110229,-0.4352680147,SDSS,H,yes
14157,39.91289902,0.1221999973,0.211492002,0.2108200043,0.0005000000237,51.13669205,1.022364974,SDSS,S,no
14212,40.07400131,0.1163000017,0.2044889927,0.2030799985,0.0005000000237,330.4701233,1.045011044,SDSS,S,no
14261,40.63800049,0.1374000013,0.2858420014,0.2843599916,0.00003300000026,328.240387,0.2537940145,SDSS,H,yes
14284,39.48189926,0.1085999981,0.1810670048,0.180370003,0.0000480000017,49.04929352,-0.6009439826,SDSS,H,yes
14298,40.65620041,0.1562000066,0.2619979978,0.2606999874,0,314.89505,1.223256946,SDSS,S,no
14437,39.19070053,0.1071999967,0.1492834985,0.147934407,0.00004099999933,332.0809326,-1.196305513,SDSS,H,yes
14456,41.14649963,0.1404999942,0.3295559883,0.3279300034,0.0000480000017,343.5511169,1.050660968,SDSS,H,yes
14481,40.72109985,0.1632000059,0.243532002,0.2420600057,0.00002300000051,2.681734085,0.2013060004,SDSS,H,yes
14846,40.27140045,0.1294,0.2247509956,0.2233400047,0.00003899999865,7.663236141,0.1415809989,SDSS,H,yes
14984,39.92340088,0.136800006,0.1840000004,0.1827999949,0.0005000000237,313.8335571,-0.09279000014,SDSS,S,no
15132,39.3647995,0.1084000021,0.1543820053,0.1530400068,0.00001999999949,329.7002258,0.1976860017,SDSS,H,yes
15171,39.04499817,0.1070000008,0.1391939968,0.1381800026,0.004999999888,304.7925415,-1.064489007,SDSS,S,no
15201,40.38840103,0.1809999943,0.2088049948,0.2073500007,0.00003799999831,337.5194092,0.003639000002,SDSS,H,yes
15203,39.97370148,0.1206,0.2044350058,0.2031300068,0.00007599999662,15.73471546,0.1830870062,SDSS,H,yes
15222,39.83119965,0.1279000044,0.1994310021,0.1980099976,0.00005199999941,2.853377104,0.7027440071,SDSS,H,yes
15229,40.27479935,0.1412999928,0.2239969969,0.2225600034,0.0005000000237,4.831984043,1.090718985,SDSS,S,no
15356,40.65060043,0.1464000046,0.2749220133,0.2734000087,0.0001029999985,335.0533142,0.4099439979,SDSS,H,yes
15365,39.86389923,0.1164999977,0.1879580021,0.1865099967,0.0005000000237,354.5566711,1.249089956,SDSS,S,no
15425,39.17229843,0.1059999987,0.1598923057,0.1593502164,0.00003500000093,55.56107712,0.4783577025,SDSS,H,yes
15433,40.23139954,0.1282999963,0.2206809968,0.2193499953,0.00003300000026,14.87963295,-0.2565129995,SDSS,H,yes
15453,39.80970001,0.1325999945,0.1749929935,0.1737300009,0.0005000000237,319.6683044,-1.024288058,SDSS,S,no
15466,40.29940033,0.1425999999,0.2456759959,0.2443599999,0.0005000000237,317.64505,-0.1232199967,SDSS,S,no
15508,38.93220139,0.1044000015,0.134604007,0.1335300058,0.0005000000237,27.16897583,-0.5766109824,SDSS,S,no
15584,40.78639984,0.1367000043,0.2842119932,0.2833200097,0.00003099999958,43.49546432,0.9869650006,SDSS,H,yes
15648,39.67860031,0.1324000061,0.175018996,0.1738300025,0.00004099999933,313.7183838,-0.1948229969,SDSS,H,yes
15674,40.04869843,0.1386999935,0.1979960054,0.1965399981,0.0005000000237,340.8291626,0.2629089952,SDSS,S,no
15704,41.6554985,0.1508000046,0.3705489933,0.3695200086,0.00004300000001,40.21073532,0.6587510109,SDSS,H,yes
15872,39.90909958,0.123800002,0.2064519972,0.2054799944,0.00004099999933,36.72249603,-0.3278099895,SDSS,H,yes
15897,39.6230011,0.1263999939,0.1748829931,0.1735700071,0.00007699999696,11.68144989,-1.032904983,SDSS,H,yes
16069,38.88169861,0.1071000025,0.1287652999,0.1273965091,0.00000799999998,341.2450562,-1.006383419,SDSS,H,yes
16072,40.81309891,0.1533000022,0.2858549953,0.2843399942,0,3.124439955,-0.9773089886,SDSS,S,no
16100,39.93989944,0.1357000023,0.194995001,0.1939200014,0.004999999888,30.43628883,-1.032410026,SDSS,S,no
16185,38.30630112,0.1106000021,0.1013899967,0.1002109945,0.00005900000178,16.86809921,-0.2693499923,SDSS,H,yes
16232,41.66770172,0.09449999779,0.3757149875,0.3742499948,0.00006199999916,17.20541,-0.9895529747,SDSS,H,yes
16259,38.70100021,0.1120999977,0.1190776005,0.1177092344,0.00002300000051,352.0325012,0.8581798077,SDSS,H,yes
16276,39.87099838,0.1463000029,0.1929920018,0.1917600036,0.004999999888,20.57865715,1.010614991,SDSS,S,no
16350,40.36899948,0.1508000046,0.2382179946,0.2368399948,0.00003899999865,323.6394958,-0.8858309984,SDSS,H,yes
17171,39.36520004,0.1323000044,0.1603018045,0.1589839906,0.00002599999971,326.503479,-1.219340563,SDSS,H,yes
17186,38.10639954,0.1096000001,0.07890254259,0.0779344514,0.00006800000119,31.61166763,-0.9000689387,SDSS,H,yes
17208,39.3390007,0.1428000033,0.1399990022,0.1386400014,0,1.491593003,1.103085995,SDSS,S,no
17223,40.22700119,0.1585000008,0.2349939942,0.2338099927,0,26.3613739,-0.01941799931,SDSS,S,no
17253,39.39080048,0.1624000072,0.1582619995,0.1568900049,0,2.994200945,0.998149991,SDSS,S,no
17258,37.81819916,0.115699999,0.08898132294,0.088083148,0.00001100000009,35.73871231,1.025648117,SDSS,H,yes
17280,39.18360138,0.131400004,0.1309697926,0.1304474771,0.00001200000042,55.7918396,0.1040060893,SDSS,H,yes
17332,39.67900085,0.1252000034,0.1828429997,0.1820300072,0.00004199999967,43.77347946,-0.1474249959,SDSS,H,yes
17340,40.47850037,0.1480000019,0.257171005,0.256249994,0.0000340000006,41.21208954,0.3648329973,SDSS,H,yes
17435,40.16799927,0.1421999931,0.2179989964,0.2167399973,0.0005000000237,20.34458733,-0.01480299979,SDSS,S,no
17605,39.2458992,0.1415999979,0.1464298964,0.1453351229,0.00001599999996,309.2025452,0.09850911796,SDSS,H,yes
17629,38.93389893,0.1089000031,0.1368153989,0.1357961446,0.00001400000019,30.63648224,-1.089949489,SDSS,H,yes
17801,40.27410126,0.1585000008,0.2064010054,0.2051499933,0.0005000000237,316.0932007,-0.8980240226,SDSS,S,no
18091,41.43429947,0.1657000035,0.3711290061,0.3697600067,0.00002700000005,23.36753464,0.5246809721,SDSS,H,yes
18415,38.96229935,0.1142000034,0.1307857037,0.1294219792,0.00002099999983,337.4775085,1.05846858,SDSS,H,yes
18463,40.66999817,0.1490000039,0.2682209909,0.266869992,0.00002999999924,17.56599426,0.4720380008,SDSS,H,yes
18485,40.73249817,0.1430000067,0.2790000141,0.2782199979,0,47.95911789,-0.6924160123,SDSS,S,no
18604,39.85229874,0.1351000071,0.1762599945,0.1748300046,0.0005000000237,340.920929,0.4213800132,SDSS,S,no
18612,38.47299957,0.1057000011,0.1149289981,0.1136841774,0.00001299999985,12.28802013,0.5966119766,SDSS,H,yes
18650,38.71770096,0.1055999994,0.1137434021,0.1124584526,0.00004500000068,328.4472351,0.01503443625,SDSS,H,yes
18740,39.1841011,0.1039000005,0.1544138938,0.1531742513,0.00002700000005,16.8570652,1.043709517,SDSS,H,yes
18768,40.07780075,0.1414999962,0.197991997,0.1967100054,0.004999999888,17.21673584,1.197878957,SDSS,S,no
18787,40.2276001,0.1286000013,0.1902229935,0.1891400069,0.0005000000237,29.72975349,-1.027070999,SDSS,S,no
18807,39.81430054,0.1306000054,0.1770009995,0.1762499958,0.00009999999747,46.64094543,0.7933040261,SDSS,S,no
19008,40.12129974,0.1367000043,0.2190009952,0.2175700068,0.0005000000237,331.9633484,-1.069942951,SDSS,S,no
19101,39.68249893,0.1281999946,0.1869949996,0.1856299937,0.004999999888,7.972722054,0.1382980049,SDSS,S,no
19174,39.36780167,0.1171000004,0.1646910012,0.163560003,0.00002400000085,25.6597271,1.030393004,SDSS,H,yes
19207,40.68270111,0.1666000038,0.2586979866,0.2572099864,0,333.4639282,-0.9202830195,SDSS,S,no
19543,38.92010117,0.1422999948,0.1229939982,0.1216399968,0.004999999888,357.9083557,0.2798259854,SDSS,S,no
19616,39.43209839,0.1076999977,0.1654829979,0.1645500064,0.000009000000318,37.10110855,0.1846659929,SDSS,H,yes
19658,39.99380112,0.1372999996,0.1999910027,0.1986200064,0.0005000000237,8.903193474,-0.2327000052,SDSS,S,no
19702,40.7480011,0.1659999937,0.2689920068,0.2682099938,0,47.75484085,0.3567520082,SDSS,S,no
19757,41.52890015,0.1465999931,0.4029999971,0.4012799859,0,349.4810181,1.222839952,SDSS,S,no
19940,39.00740051,0.1327999979,0.1469929963,0.1458099931,0,315.3935242,-0.2685070038,SDSS,S,no
19968,36.90019989,0.1101000011,0.05596528947,0.0554882735,0.00001599999996,24.34910583,-0.3117246628,SDSS,H,yes
19992,40.51670074,0.1598999947,0.2259970009,0.2245199978,0.0005000000237,357.1041565,-1.185003996,SDSS,S,no
20040,40.78039932,0.1630000025,0.2880420089,0.2865499854,0.0001059999995,328.8794861,0.8150709867,SDSS,H,yes
20048,39.89310074,0.1433999985,0.1853159964,0.1838800013,0.00003700000161,339.308075,0.7363870144,SDSS,H,yes
20064,38.30279922,0.1048000008,0.104836002,0.1035099998,0.00001899999916,358.5862122,-0.917617023,SDSS,H,yes
20106,41.38940048,0.1981000006,0.3329919875,0.3313600123,0,346.5542908,0.3289610147,SDSS,S,no
20144,40.11840057,0.1492999941,0.2199990004,0.2186499983,0.0006929999799,322.4319153,0.4446229935,SDSS,H,yes
20345,40.39640045,0.1570000052,0.2649990022,0.2635700107,0.00003700000161,10.70176888,0.3797309995,SDSS,H,yes
20430,39.59049988,0.1352999955,0.1640010029,0.1628399938,0,312.4168091,0.468629986,SDSS,S,no
20625,38.55739975,0.1061000004,0.1081625,0.1068722382,0.00002599999971,5.683157444,-0.4793879092,SDSS,H,yes
20764,39.44049835,0.121799998,0.165892005,0.1647700071,0.00002200000017,26.12078094,0.229764998,SDSS,H,yes
21034,38.58610153,0.1093999967,0.1085629016,0.1075232252,0.000009999999747,28.14235687,1.24413383,SDSS,H,yes
22075,38.84949875,0.1172999963,0.1300460994,0.1290152371,0.00001800000064,29.96370125,1.216596484,SDSS,H,yes
2001ah,37.07870102,0.1289000064,0.05776337907,0.05863666162,0.00001499999962,167.6263885,55.16989517,SDSS,H,yes
2001az,36.41809845,0.1203999966,0.04068800062,0.04052300006,0,248.6144867,76.02954102,CfA3,H,no
2001da,34.22259903,0.1779000014,0.01700000092,0.01555595454,0,358.3839722,8.118080139,SDSS,H,yes
2001en,33.95410156,0.1586000025,0.01637499966,0.01471799985,0,21.3452301,34.0250206,CfA3,H,no
2001fe,33.96530151,0.1527999938,0.01350777037,0.01464612409,0.000007000000096,144.4916534,25.49478912,SDSS,H,yes
2001gb,35.32870102,0.1537999958,0.02543875948,0.02655697986,0.00001100000009,149.7509155,17.81713104,SDSS,H,yes
2001G,34.22570038,0.1597000062,0.01654311083,0.01716411114,0.0000340000006,137.3884125,50.28071976,SDSS,H,yes
2001ic,36.07529831,0.1817999929,0.04408667982,0.04468340799,0.000009000000318,347.6761169,7.567714214,SDSS,H,yes
2001V,33.78070068,0.1545999944,0.01519581024,0.01565900818,0.00001299999985,179.3384399,25.19477844,SDSS,H,yes
2002bf,35.03519821,0.1659999937,0.02437596023,0.02480003424,0.000007000000096,153.9260559,55.66748428,SDSS,H,yes
2002bz,36.14789963,0.1356000006,0.03712825105,0.03837650269,0.000009000000318,216.168869,26.62513733,SDSS,H,yes
2002ck,35.59609985,0.1231999993,0.02974186093,0.03002621792,0.00001100000009,236.7519073,-0.9847889543,SDSS,H,yes
2002cr,33.25979996,0.2043000013,0.00935100019,0.01045200042,0,211.6568756,-5.439260006,CfA3,H,no
2002de,35.53279877,0.1317999959,0.02796366066,0.02566382475,0.000007000000096,244.1306458,35.70515823,SDSS,H,yes
2002dp,33.41419983,0.2030999959,0.01169824041,0.01006082911,0.000007000000096,352.1161194,22.42126465,SDSS,H,yes
2002eu,35.94409943,0.1863999963,0.03759000078,0.03737699986,0,27.43144989,32.62842178,CfA3,H,no
2002G,35.8348999,0.1594000012,0.03364998102,0.03500891104,0.000009999999747,196.9783783,34.0871048,SDSS,H,yes
2002ha,33.80810165,0.1767999977,0.01401055977,0.01333849784,0.000007000000096,311.8294373,0.3208204806,SDSS,H,yes
2002he,35.18590164,0.1328999996,0.02456399985,0.02494500019,0,124.995018,62.82048035,CfA3,H,no
2002kf,34.71030045,0.1421000063,0.01930700056,0.0189410001,0,99.31368256,49.85301971,CfA3,H,no
2003ae,35.73929977,0.1518000066,0.03275001049,0.03463127837,0.00000799999998,142.0941162,27.44465637,SDSS,H,yes
2003ch,35.69720078,0.1263999939,0.02861299925,0.02963300049,0,109.4912109,9.69301033,CfA3,H,no
2003cq,35.9341011,0.145600006,0.03317632899,0.03392568231,0.000009999999747,179.0429993,60.52252579,SDSS,H,yes
2003fa,36.14899826,0.112999998,0.04038799927,0.04038900137,0,266.0322266,40.88085938,CfA3,H,no
2003hu,37.28430176,0.1292999983,0.07499500364,0.07467599958,0,287.8796692,77.89302826,CfA3,H,no
2003ic,36.58990097,0.1221000031,0.05535877123,0.05358654633,0.00001599999996,10.46021175,-9.303183556,SDSS,H,yes
2003it,35.14530182,0.1359000057,0.02505844086,0.02443440631,0.000009000000318,1.451635718,27.44935989,SDSS,H,yes
2003iv,36.02180099,0.1269000024,0.03430899978,0.03447899967,0,42.53018188,12.84591007,CfA3,H,no
2003U,35.36059952,0.134100005,0.02831565961,0.02822084352,0.00001400000019,260.6825256,62.16606903,SDSS,H,yes
2004as,35.99160004,0.1216999963,0.03139372915,0.03312740847,0.00001499999962,171.4117126,22.83117485,SDSS,H,yes
2004L,35.77280045,0.1301999986,0.03229309991,0.03401362523,0.000009999999747,156.766449,16.0179348,SDSS,H,yes
2005hc,36.63349915,0.1022000015,0.04594239965,0.04565381631,0.00001100000009,29.20211411,-0.2125648409,SDSS,H,yes
2005hf,36.29919815,0.1225999966,0.04306399822,0.04273099825,0,21.77495956,19.11689949,CfA3,H,no
2005hj,37.10129929,0.1216000021,0.0569389984,0.05659899861,0,21.70165062,-1.238139987,CfA3,H,no
2005ki,34.65629959,0.1308999956,0.01945785061,0.02042859606,0.00000799999998,160.1182098,9.182553291,SDSS,H,yes
2005lu,35.96960068,0.1203000024,0.0322329998,0.03163599968,0,39.01564026,-17.26375008,CfA3,H,no
2005lz,36.35549927,0.1191999987,0.03997199982,0.04088699818,0,32.7071991,34.98273087,CfA3,H,no
2005mc,35.32300186,0.1307000071,0.02514860034,0.02624496445,0.000006000000212,126.7748337,21.64527702,SDSS,H,yes
2005ms,35.4219017,0.1247999966,0.02518299967,0.02652600035,0,132.3096771,36.12963867,CfA3,H,no
2005na,35.23080063,0.1255999953,0.02631900087,0.02680999972,0,105.4027481,14.13298988,CfA3,H,no
2006ac,34.97809982,0.1298000067,0.02309429087,0.02390113473,0.000009000000318,190.4356079,35.0627594,SDSS,H,yes
2006ah,36.93059921,0.1442999989,0.04999800026,0.05105800182,0,206.556427,-9.131090164,CfA3,H,no
2006ak,36.08010101,0.1247999966,0.03789237887,0.04080901295,0.000009999999747,167.3881226,28.62775612,SDSS,H,yes
2006al,37.5542984,0.1149000004,0.06780233234,0.06891587377,0.00001999999949,159.8688812,5.183663845,SDSS,H,yes
2006ax,34.35419846,0.1389999986,0.01649899967,0.01799800061,0,171.0142975,-12.29152966,CfA3,H,no
2006bb,35.22050095,0.147300005,0.02471413091,0.02562261373,0.00000799999998,128.3782196,41.52545166,SDSS,H,yes
2006bq,34.88970184,0.1333999932,0.02190900035,0.02161199972,0,279.995575,39.98231888,CfA3,H,no
2006bw,35.50040054,0.131400004,0.02996207029,0.03184277937,0.00001599999996,218.4919128,3.79732585,SDSS,H,yes
2006cj,37.70569992,0.1323000044,0.06770805269,0.06865894049,0.000004999999874,194.8505096,28.34720039,SDSS,H,yes
2006cp,34.92950058,0.1332000047,0.02230280079,0.02293113247,0.00001200000042,184.806076,22.43145561,SDSS,H,yes
2006cq,36.67449951,0.1251000017,0.04847564921,0.04954799265,0.00001200000042,201.1059418,30.95928574,SDSS,H,yes
2006en,35.72819901,0.1213999987,0.03198128939,0.03109024651,0.000009000000318,347.5196838,30.22429657,SDSS,H,yes
2006gr,35.97520065,0.1182999983,0.03467008099,0.03400602192,0.000009000000318,338.1019592,30.83555222,SDSS,H,yes
2006gt,36.56620026,0.1430999935,0.04479847848,0.04435832426,0.00001800000064,14.07533169,-1.625814438,SDSS,H,yes
2006hb,34.10380173,0.1529999971,0.01495600026,0.01532599982,0,75.50543213,-21.13199043,CfA3,H,no
2006is,35.58039856,0.137500003,0.03144200146,0.03044199944,0,79.39321899,-23.78185081,CfA3,H,no
2006je,36.25699997,0.1572999954,0.03799400106,0.03781399876,0,27.72192955,33.09812927,CfA3,H,no
2006mo,36.12419891,0.1221999973,0.03696599975,0.03621400148,0,11.66032982,36.33269119,CfA3,H,no
2006mp,35.12820053,0.1344999969,0.02290900052,0.02174500003,0,258.000824,46.55598068,CfA3,H,no
2006N,34.00540161,0.165199995,0.01408800017,0.01376099978,0,92.13027954,64.72355652,CfA3,H,no
2006oa,37.13850021,0.1130999997,0.06258984655,0.06134417653,0.00001400000019,320.9290466,-0.8429734707,SDSS,H,yes
